0.016384985	0.09303494	-0.109841175	-0.2755389	0.16028124	0.046058383	0.025805851	-0.1970926	0.032393254	-0.20691915	0.13633443	0.042007	-0.18377614	0.21965066	-0.08212239	0.10621492	-0.33207926	0.07085704	0.07551834	0.057667293	-0.027923342	0.010125719	0.08420242	-0.030661166	0.34208122	-0.14665017	0.034938317	-0.13241357	-0.1486908	-0.05940847	0.16227116	-0.02655688	-0.18714102	-0.04686521	-0.029794225	-0.0020827055	0.1379624	0.2013667	-0.10891856	0.021460399	0.15034118	0.19537902	0.16905282	-0.095373705	-0.09769596	-0.11842041	-0.06393838	-0.24705283	-0.116909206	-0.06402433	-0.08356084	-0.11684147	0.15560527	0.09452243	-0.08776179	-0.15399355	0.15281811	0.03625655	-0.33886805	0.076401025	0.42375067	-0.09127031	0.03547954	-0.27782407	0.7482066	0.91213834	0.7145781	0.8608622	0.68433774
-0.017827518	-0.016913123	-0.0411147	-0.058388844	0.010750648	0.13435566	0.03652437	-0.21562484	-0.11842105	-0.16433193	0.12960508	0.031775594	-0.14039415	0.25979146	0.047734603	-0.13041466	-0.24844466	-0.049152233	0.013807057	-0.14611544	-0.022719879	0.1631787	0.16984262	-0.07668126	0.17900684	0.053950228	-0.12874842	-0.059358656	-0.14213434	-0.05559215	0.14662269	-0.089207545	-0.18520364	0.11267415	-0.0057001403	0.034209445	-0.08633746	0.079635784	0.035442233	-0.075348645	0.20414871	0.10644745	0.24189068	-0.15417348	-0.020652235	0.005786523	-0.08801903	0.048823714	0.053503275	-0.2260052	0.14658827	-0.3837179	0.039255723	0.16968906	-0.09714395	-0.087762386	0.18168789	-0.13957125	-0.058441933	-0.11522841	0.24070019	-0.04570678	0.062184192	-0.03336216	0.5612724	0.47748885	0.5524885	0.61248076	0.50141066
0.11767266	-0.04737121	-0.06819969	-0.13906088	0.06396942	-0.059261315	0.112283856	-0.109644525	0.094193704	-0.028772177	0.07891422	-0.02680789	0.05822773	0.08085681	0.023862416	0.09704514	-0.108622566	0.051224932	0.15796714	-0.077155784	0.032192774	0.15216474	0.26098096	-0.016077071	0.0742683	0.09510103	-0.07160707	0.3609007	0.07568045	-0.122854605	-0.09846017	-0.014419064	-0.054318517	-0.0395694	-0.27938572	-0.06565653	0.021031778	0.055482864	-0.19888918	0.017719224	0.05367915	0.14049315	0.05903443	-0.059009656	-0.5049036	-0.08188543	-0.09261006	0.21095212	0.020464122	-0.14633942	-0.041056886	-0.09464827	0.017558504	0.22293943	0.08222517	0.010422498	0.1393879	-0.013399422	-0.085906535	-0.12520343	0.027815983	-0.11055167	0.10529807	-0.1280368	0.5999669	0.73040456	0.47519648	0.7234669	0.6804713
-0.065778956	-0.08857808	-0.0012959067	-0.27312127	0.30015224	0.032911792	0.012153027	-0.094231	0.06800601	-0.23730958	0.012228772	0.09692549	0.031418085	0.30134737	0.18843919	-0.06604482	-0.53093326	-0.024162777	-0.010926669	-0.10342145	-0.11220246	0.009348184	0.1565455	-0.16490334	0.39241165	0.17198363	-0.15268902	-0.17525712	-0.13421372	0.026860997	0.039850168	0.17175528	0.012159415	0.12017229	-0.09532761	-0.14391173	0.14747307	0.31124806	-0.1100954	-0.0024178475	0.23618309	-0.0021261126	0.116161674	-0.102452226	-0.2446535	-0.030634522	-0.020455763	0.07111217	-0.15858725	-0.1931889	-0.0070644915	-0.17682931	0.06605075	0.07369919	0.013034314	0.05948333	0.12383613	0.10251054	-0.5574117	-0.19491673	0.5154296	-0.09471817	0.08211391	-0.12427771	0.56799287	0.609227	0.9730004	0.66734815	0.77036905
0.07799748	-0.12746379	0.06121294	0.02249498	0.046193287	-0.12712783	0.102688074	0.014164247	0.043402642	0.05075274	-0.117192924	-0.014584191	0.35223934	-0.1210541	0.02624208	0.051734507	0.10712656	0.045229226	0.12389383	-0.040077448	-0.06605968	-0.0027029086	0.020931914	-0.030694783	-0.1481421	-0.035580553	0.012980882	-0.05186072	0.10010578	0.037070826	-0.1783165	0.07437767	0.1701623	0.30577382	-0.009855115	-0.027939543	-0.016357204	-0.09468974	0.0044386834	0.07650882	-0.033012196	0.023047417	-0.13688779	0.03387079	-0.25518367	0.08165869	0.028088242	0.053162172	-0.11221033	0.0064244866	0.06437558	-0.10049303	0.047262173	0.10861513	0.16573705	0.13483883	0.16128267	0.019965112	0.122077316	-0.12853584	-0.12364444	0.061256856	-0.02781561	0.0028341832	0.42272615	0.54085875	0.50108576	0.73430157	0.5758693
-0.100382715	-0.15564309	-0.10627039	-0.21264806	0.15205806	-0.05065269	0.059758097	-0.25394437	-0.0039385576	-0.3199288	0.17946829	-0.062757246	0.14180987	0.27814627	0.08073366	-0.021133913	-0.3536365	-0.014724642	0.12507562	-0.20505993	-0.051024113	0.032916583	0.104764774	-0.26122242	0.327417	0.070988365	-0.21225047	-0.09833768	-0.10666831	-0.088353425	-0.005428113	0.010771764	-0.036977842	0.0046517923	-0.08283031	0.030079782	0.00774331	0.2219653	0.12142125	-0.0432287	0.13929527	0.16408324	0.17093194	-0.27704665	-0.19386183	0.03225249	-0.3037269	-0.06925352	0.10736576	-0.22243923	-0.011578232	-0.13199341	0.061561383	-0.060299933	0.029798985	0.05124864	0.20640887	-0.06186855	-0.16221341	-0.17474547	0.36654225	-0.278047	0.1054349	-0.08567271	0.522462	0.65003604	0.78163123	0.7168114	0.6953393
-0.14615521	-0.03645932	-0.096131854	-0.14538804	0.012563724	-0.13513008	0.087794594	-0.02435179	0.06500897	-0.19071622	0.12569663	-0.09611731	-0.033101726	-0.13249816	-0.12107432	0.10880284	0.22325635	0.002105862	0.15126565	0.014834389	0.07365057	0.0020425003	-0.058993697	-0.08308874	-0.10870294	0.016895918	-0.15294705	0.26214716	0.06924921	-0.10059662	-0.053628396	0.13097015	-0.048701502	0.06342752	0.10905619	0.16898125	-0.10644387	-0.3303883	0.018553674	-0.03376378	0.06468618	0.45810187	-0.06287291	-0.27557373	0.2915166	-0.030324861	-0.11238608	-0.050511688	0.15591869	-0.0881719	0.077530324	-0.07464117	-0.024605278	-0.012176216	-0.06270391	0.028463066	0.0444189	0.05312884	0.7603866	0.03452491	0.29948997	-0.06063296	0.16349038	-0.064385146	0.49955818	0.29663783	0.4751764	0.49485046	0.34417185
-0.16882432	0.0015787268	0.24800795	0.1455371	-0.24002472	0.18171385	-0.16479784	-0.0021188706	-0.09623856	0.17285924	0.12902056	-0.1007263	-0.3124511	0.112638414	-0.08883012	0.17204627	-0.16269504	0.039557345	-0.21758354	-0.034245014	0.34687498	0.21418896	0.26611227	0.03928429	0.08554582	-0.08902289	-0.034831785	0.29410362	-0.039651483	-0.1649584	0.22462085	0.21680713	-0.10328817	0.2614799	0.093088515	-0.050439067	0.13864242	0.43951657	0.047510058	-0.16067417	-0.011292845	-0.36097264	0.2451953	0.1783768	-0.09098019	0.019707605	-0.06645578	0.38416243	-0.03575906	-0.13814318	0.035057366	0.26294476	-0.01682926	0.2925709	0.06650676	-0.07380752	0.06419684	-0.08478856	-0.6355237	-0.19329526	-0.4509857	-0.056445718	0.116686635	-0.06878021	0.5263986	0.49436897	0.7234407	0.49253386	0.58444536
-0.0026033826	0.09766764	-0.025642283	0.015052699	0.004306849	-0.11102106	0.0029389039	-0.06413874	0.05022146	-0.067269966	0.046836928	-0.0100848675	-0.03090237	-0.099510625	-0.1336022	0.12903085	0.20701963	0.016282193	0.074271694	-0.06255162	0.0030951968	0.014999805	-0.086339325	-0.03450866	-0.024046764	0.052661672	0.007453855	0.00020512938	-0.02275154	0.035043344	0.054885615	0.06353812	-0.17432989	-0.060393836	0.062113214	0.16757934	-0.07584314	-0.17940137	-0.061870784	0.01745212	0.030794956	0.15102443	0.023167185	-0.15489423	0.025253385	-0.110821314	0.06334554	-0.15803228	0.052532315	-0.07708067	-0.11584087	-0.07640499	0.20251805	-0.009851813	-0.08982423	-0.14001769	0.15751085	0.016526103	0.52123976	0.00986097	0.036366783	0.26664066	0.06952287	0.013768801	0.36599514	0.3605976	0.36692134	0.7006434	0.4126698
-0.21967168	0.15686032	0.22325276	0.24345896	-0.0063028634	0.2296696	-0.17296979	0.079071075	-0.12372804	0.19081545	-0.026066601	0.048821844	-0.29364228	0.12037331	0.010545045	0.040625386	-0.11585601	-0.022170447	-0.26812428	0.020112649	0.1974175	0.12901784	0.12834427	0.083894104	0.047615603	0.29638	-0.04770832	-0.048109382	-0.14185946	0.036072835	0.19898045	0.3922755	-0.21035612	0.119218886	-0.08888628	0.06014429	0.02817914	0.30515823	-0.006911069	-0.119734675	0.006399572	-0.34662712	0.032537445	0.22076419	0.20364569	-0.23482281	-0.26221508	-0.22427945	-0.05538571	-0.013928115	0.2270762	-0.005329594	-0.029905573	0.10839815	-0.28422382	-0.16389588	-0.04482425	-0.14350897	-0.30270052	-0.005132854	-0.46318907	-0.11756433	0.01915636	-0.056369077	0.28724325	0.33218104	0.55441654	0.16900924	0.41623783
-0.046100557	0.11183913	0.053819872	-0.107348144	0.010317154	0.047063045	-0.088986844	0.00065876544	0.033262514	0.03407507	-0.12717018	0.008248046	-0.16944374	0.038300622	-0.0841351	0.08470316	-0.19864982	0.139694	-0.18422768	-0.0081311315	0.14105302	0.032738753	0.050566405	0.2707454	0.17502634	-0.16014394	0.057911977	-0.21647811	0.09651972	-0.11154312	0.0719586	0.25064296	-0.03756328	0.0893376	0.25910085	-0.09708391	0.07422309	0.0021358877	-0.07495497	-0.081180885	0.0050772876	-0.24620272	-0.051325183	0.1521841	-0.19022587	-0.11255241	-0.08595367	0.072288424	-0.2624789	0.13346326	-0.16075486	-0.09449316	-0.09560789	0.056989953	-0.064910755	-0.28180328	0.0071225017	0.1096535	-0.4073064	-0.0008561015	0.036819644	-0.0816255	-0.2624132	-0.18542974	0.5133175	0.7436236	0.6661807	0.52070355	0.5166035
-0.041382756	0.21820408	-0.105267465	0.23099521	-0.048203707	0.22496241	-0.07028446	-0.134942	-0.34805748	0.15890616	0.07504536	0.064143084	-0.1215357	0.1623522	0.093190424	-0.30089307	-0.2336657	-0.046609275	-0.05512866	0.17643476	-0.3390335	-0.054232065	-0.15554143	0.066955596	-0.13667089	-0.089662164	-0.16377075	-0.27471054	-0.34596497	0.2725929	0.24742934	-0.2328006	-0.076361015	-0.12319868	0.17085764	-0.06687631	0.11587862	0.51875323	0.1531112	-0.12737603	-0.1934487	-0.32155877	0.21110661	0.21315245	0.17964341	0.04238516	-0.09817587	0.0004671067	0.018843204	0.1456672	-0.055533588	-0.37097937	0.090205655	-0.2531715	-0.09542929	0.2720336	0.036848202	0.032261938	-0.63460946	0.1089818	-0.36868262	0.1492003	-0.25455827	0.03155417	0.68843496	0.38847816	0.78660345	0.57049054	0.65561336
-0.050151613	-0.059078805	0.2581146	0.20408812	-0.097084105	0.010407411	-0.1036674	0.057055168	0.04587138	0.16814403	-0.07146376	-0.013019256	-0.053389236	0.0683068	0.0713345	0.14297494	0.028583668	0.07209049	-0.15682803	-0.10649541	0.20553413	-0.008608843	0.22543666	-0.046678722	0.14597327	0.108824015	0.030620333	0.15144879	-0.03140588	-0.070470735	-0.0006404873	0.07220342	-0.034067348	0.13775219	-0.03354139	0.12476106	0.018531647	0.13576372	0.114034	0.0363639	-0.045594156	-0.3692724	0.0038896576	0.08002424	-0.27164662	0.14289352	-0.06699517	-0.06917392	0.08762023	-0.17942435	0.10106382	0.32253772	0.019626442	0.19448562	0.14062959	-0.1963489	-0.007410735	-0.0437423	-0.13658231	-0.24712813	-0.5048888	-0.053673252	0.10078289	0.049471192	0.32833368	0.46852326	0.27847654	0.45793635	0.53837
